fecha_ingreso,destino_provincia,destino_localidad,cantidad_certificados,cantidad_personas
2020-12-03,Entre Rios,La Criolla,0,
2020-12-03,Entre Rios,La Esmeralda,0,
2020-12-03,Entre Rios,La Florida,0,
2020-12-03,Entre Rios,La Fraternidad Y Santa Juana,0,
2020-12-03,Entre Rios,Laguna Benitez,0,
2020-12-03,Entre Rios,Laguna Del Pescado,0,
2020-12-03,Entre Rios,La Hierra,0,
2020-12-03,Entre Rios,La Paz,6,10
2020-12-03,Entre Rios,La Picada,0,
2020-12-03,Entre Rios,La Providencia,0,
2020-12-03,Entre Rios,Larroque,0,
2020-12-03,Entre Rios,Las Cuevas,0,
2020-12-03,Entre Rios,Las Garzas,0,
2020-12-03,Entre Rios,Las Guachas,0,
2020-12-03,Entre Rios,Las Mercedes,0,
2020-12-03,Entre Rios,Las Moscas,0,
2020-12-03,Entre Rios,Las Tunas,0,
2020-12-03,Entre Rios,La Verbena,0,
2020-12-03,Entre Rios,Libertador San Martín,1,4
2020-12-03,Entre Rios,Los Charrúas,1,1
2020-12-03,Entre Rios,Los Conquistadores,0,
2020-12-03,Entre Rios,Lucas González,0,
2020-12-03,Entre Rios,Lucas Norte,0,
2020-12-03,Entre Rios,Lucas Sur Segundo,0,
2020-12-03,Entre Rios,Maciá,3,4
2020-12-03,Entre Rios,María Grande,2,2
2020-12-03,Entre Rios,Maria Grande 2º,0,
2020-12-03,Entre Rios,Medanos,0,
2020-12-03,Entre Rios,Mojones Norte,0,
2020-12-03,Entre Rios,Mojones Sur,0,
2020-12-03,Entre Rios,Molino Doll,0,
2020-12-03,Entre Rios,Mulas Grandes,0,
2020-12-03,Entre Rios,Nogoyá,0,
2020-12-03,Entre Rios,Nueva Escocia,0,
2020-12-03,Entre Rios,Nueva Vizcaya,0,
2020-12-03,Entre Rios,Ombu,0,
2020-12-03,Entre Rios,Oro Verde,0,
2020-12-03,Entre Rios,Paraje Guayaquil,0,
2020-12-03,Entre Rios,Paraje Los Algarrobos,0,
2020-12-03,Entre Rios,Paraná,22,42
2020-12-03,Entre Rios,Paso De La Arena,0,
2020-12-03,Entre Rios,Paso De La Laguna,0,
2020-12-03,Entre Rios,Paso De Las Piedras,0,
2020-12-03,Entre Rios,Pastor Britos,0,
2020-12-03,Entre Rios,Pedernal,0,
2020-12-03,Entre Rios,Piedras Blancas,2,3
2020-12-03,Entre Rios,Primero de Mayo,0,
2020-12-03,Entre Rios,Pronunciamiento,0,
2020-12-03,Entre Rios,Pueblo Brugo,0,
2020-12-03,Entre Rios,Pueblo Cazes,0,
2020-12-03,Entre Rios,Pueblo General Belgrano,2,4
2020-12-03,Entre Rios,Pueblo Liebig S,1,2
2020-12-03,Entre Rios,Puerto Algarrobo,0,
2020-12-03,Entre Rios,Puerto Ibicuy,5,12
2020-12-03,Entre Rios,Puerto Yeruá,0,
2020-12-03,Entre Rios,Quebracho,0,
2020-12-03,Entre Rios,Raices Oeste,0,
2020-12-03,Entre Rios,Rincon Del Cinto,0,
2020-12-03,Entre Rios,Rincon Del Doll,0,
2020-12-03,Entre Rios,Rincon Del Gato,0,
2020-12-03,Entre Rios,Rincon De Nogoya,2,3
2020-12-03,Entre Rios,Rocamora,0,
2020-12-03,Entre Rios,Rosario del Tala,8,14
2020-12-03,Entre Rios,San Benito,0,
2020-12-03,Entre Rios,San Cipriano,0,
2020-12-03,Entre Rios,San Ernesto,0,
2020-12-03,Entre Rios,San Gustavo,0,
2020-12-03,Entre Rios,San Jaime de la Frontera,2,2
2020-12-03,Entre Rios,San José,5,9
2020-12-03,Entre Rios,San José de Feliciano,0,
2020-12-03,Entre Rios,San Justo,0,
2020-12-03,Entre Rios,San Justo (U),0,
2020-12-03,Entre Rios,San Marcial,0,
2020-12-03,Entre Rios,San Pedro,0,
2020-12-03,Entre Rios,San Ramirez,0,
2020-12-03,Entre Rios,San Ramon,0,
2020-12-03,Entre Rios,San Roque,0,
2020-12-03,Entre Rios,San Salvador,0,
2020-12-03,Entre Rios,Santa Ana (F),0,
2020-12-03,Entre Rios,Santa Anita,0,
2020-12-03,Entre Rios,Santa Elena,1,1
2020-12-03,Entre Rios,Santa Lucia,0,
2020-12-03,Entre Rios,Santa Luisa,0,
2020-12-03,Entre Rios,San Victor,0,
2020-12-03,Entre Rios,Saucecito,0,
2020-12-03,Entre Rios,Sauce de Luna,3,4
2020-12-03,Entre Rios,Sauce Montrull,0,
2020-12-03,Entre Rios,Sauce Pinto,0,
2020-12-03,Entre Rios,Seguí,1,3
2020-12-03,Entre Rios,Sir Leonard,0,
2020-12-03,Entre Rios,Sola,0,
2020-12-03,Entre Rios,Sosa,0,
2020-12-03,Entre Rios,Tabossi,0,
2020-12-03,Entre Rios,Tala,0,
2020-12-03,Entre Rios,Tezanos Pinto,0,
2020-12-03,Entre Rios,Ubajay,1,2
2020-12-03,Entre Rios,Urdinarrain,3,10
2020-12-03,Entre Rios,Viale,0,
2020-12-03,Entre Rios,Victoria,12,20
2020-12-03,Entre Rios,Villa Clara,0,
2020-12-03,Entre Rios,Villa del Rosario,0,
2020-12-03,Entre Rios,Villa Domínguez,0,
2020-12-03,Entre Rios,Villa Elisa,4,8
2020-12-03,Entre Rios,Villa Fontana,0,
2020-12-03,Entre Rios,Villa Gobernador Etchevehere,0,
2020-12-03,Entre Rios,Villaguay,5,16
2020-12-03,Entre Rios,Villa Mantero,0,
2020-12-03,Entre Rios,Villa Paranacito,7,14
2020-12-03,Entre Rios,Villa Urquiza,0,
2020-12-03,Entre Rios,Xx De Setiembre,0,
2020-12-03,Entre Rios,Yacare,0,
2020-12-03,Entre Rios,Yeso Oeste,0,
2020-12-03,Jujuy,Abdón Castro Tolay,0,
2020-12-03,Jujuy,Abralaite,0,
2020-12-03,Jujuy,Abra Pampa,4,7
2020-12-03,Jujuy,Aguas Calientes,0,
2020-12-03,Jujuy,Arrayanal,0,
2020-12-03,Jujuy,Barrios,0,
2020-12-03,Jujuy,Caimancito,0,
2020-12-03,Jujuy,Calilegua,0,
2020-12-03,Jujuy,Cangrejillos,0,
2020-12-03,Jujuy,Caspalá,0,
2020-12-03,Jujuy,Catua,0,
2020-12-03,Jujuy,Cieneguillas,0,
2020-12-03,Jujuy,Coranzuli,0,
2020-12-03,Jujuy,Cusi Cusi,0,
2020-12-03,Jujuy,El Aguilar,0,
2020-12-03,Jujuy,El Carmen,3,8
2020-12-03,Jujuy,El Condor,0,
2020-12-03,Jujuy,El Fuerte,0,
2020-12-03,Jujuy,El Piquete,0,
2020-12-03,Jujuy,El Talar,0,
2020-12-03,Jujuy,Fraile Pintado,2,3
2020-12-03,Jujuy,Hipólito Yrigoyen,0,
2020-12-03,Jujuy,Huacalera,0,
2020-12-03,Jujuy,Humahuaca,1,2
2020-12-03,Jujuy,La Esperanza,0,
2020-12-03,Jujuy,La Mendieta,0,
2020-12-03,Jujuy,La Quiaca,21,29
2020-12-03,Jujuy,Libertador General San Martín,12,30
2020-12-03,Jujuy,Maimará,2,6
2020-12-03,Jujuy,Mina Pirquitas,0,
2020-12-03,Jujuy,Monterrico,4,10
2020-12-03,Jujuy,Palma Sola,0,
2020-12-03,Jujuy,Palpalá,7,14
2020-12-03,Jujuy,Pampa Blanca,0,
2020-12-03,Jujuy,Pampichuela,0,
2020-12-03,Jujuy,Perico,7,18
2020-12-03,Jujuy,Puesto del Marqués,0,
2020-12-03,Jujuy,Puesto Viejo,0,
2020-12-03,Jujuy,Pumahuasi,0,
2020-12-03,Jujuy,Purmamarca,0,
2020-12-03,Jujuy,Rinconada,0,
2020-12-03,Jujuy,Rodeíto,0,
2020-12-03,Jujuy,Rosario de Río Grande,0,
2020-12-03,Jujuy,San Antonio,0,
2020-12-03,Jujuy,San Francisco,0,
2020-12-03,Jujuy,San Pedro de Jujuy,11,19
2020-12-03,Jujuy,San Salvador de Jujuy,58,94
2020-12-03,Jujuy,Santa Ana,0,
2020-12-03,Jujuy,Santa Catalina,0,
2020-12-03,Jujuy,Santa Clara,1,5
2020-12-03,Jujuy,Susques,0,
2020-12-03,Jujuy,Tilcara,15,16
2020-12-03,Jujuy,Tres Cruces,0,
2020-12-03,Jujuy,Tumbaya,0,
2020-12-03,Jujuy,Valle Grande,0,
2020-12-03,Jujuy,Vinalito,1,1
2020-12-03,Jujuy,Volcán,0,
2020-12-03,Jujuy,Yala,5,5
2020-12-03,Jujuy,Yaví,0,
2020-12-03,Jujuy,Yuto,2,5
2020-12-03,La Rioja,Arauco,0,
2020-12-03,La Rioja,Castro Barros,0,
2020-12-03,La Rioja,Chamical,0,
2020-12-03,La Rioja,Chilecito,0,
2020-12-03,La Rioja,Coronel Felipe Varela,0,
2020-12-03,La Rioja,Famatina,0,
2020-12-03,La Rioja,General Ángel Vicente Peñaloza,0,
2020-12-03,La Rioja,General Belgrano,0,
2020-12-03,La Rioja,General Juan Facundo Quiroga,0,
2020-12-03,La Rioja,General Lamadrid,0,
2020-12-03,La Rioja,General Ocampo,0,
2020-12-03,La Rioja,General San Martín,0,
2020-12-03,La Rioja,Independencia,0,
2020-12-03,La Rioja,La Rioja,0,
2020-12-03,La Rioja,Rosario Vera Peñaloza,0,
2020-12-03,La Rioja,Sanagasta,0,
2020-12-03,La Rioja,San Blas de los Sauces,0,
2020-12-03,La Rioja,Vinchina,0,
2020-12-03,Mendoza,25 de Mayo,0,
2020-12-03,Mendoza,Agua Amarga,0,
2020-12-03,Mendoza,Bardas Blancas,0,
2020-12-03,Mendoza,Cacheuta,0,
2020-12-03,Mendoza,Carrizal,0,
2020-12-03,Mendoza,Chacras de Coria,0,
2020-12-03,Mendoza,Colonia Las Rosas,0,
2020-12-03,Mendoza,Coquimbito,0,
2020-12-03,Mendoza,Cruz de Piedra,0,
2020-12-03,Mendoza,El Manzano Histórico,0,
2020-12-03,Mendoza,El Nihuil,0,
2020-12-03,Mendoza,El Zampal,0,
2020-12-03,Mendoza,Eugenio Bustos,0,
2020-12-03,Mendoza,General Alvear,0,
2020-12-03,Mendoza,Godoy Cruz,0,
2020-12-03,Mendoza,Gualtallarí,0,
2020-12-03,Mendoza,Guaymallén,0,
2020-12-03,Mendoza,Junín,0,
2020-12-03,Mendoza,La Asunción,0,
2020-12-03,Mendoza,La Carrera,0,
2020-12-03,Mendoza,La Consulta,0,
2020-12-03,Mendoza,La Paz,0,
2020-12-03,Mendoza,Las Cuevas,0,
2020-12-03,Mendoza,Las Heras,0,
2020-12-03,Mendoza,Las Leñas,0,
2020-12-03,Mendoza,Lavalle,0,
2020-12-03,Mendoza,Los Chacayes,0,
2020-12-03,Mendoza,Los Molles,0,
2020-12-03,Mendoza,Luján de Cuyo,0,
2020-12-03,Mendoza,Lunlunta,0,
2020-12-03,Mendoza,Maipú,0,
2020-12-03,Mendoza,Malargüe,0,
2020-12-03,Mendoza,Mendoza,0,
2020-12-03,Mendoza,Pareditas,0,
2020-12-03,Mendoza,Pehuenche,0,
2020-12-03,Mendoza,Perdriel,0,
2020-12-03,Mendoza,Potrerillos,0,
2020-12-03,Mendoza,Puente del Inca,0,
2020-12-03,Mendoza,Rivadavia,0,
2020-12-03,Mendoza,San Carlos,0,
2020-12-03,Mendoza,San Martín,0,
2020-12-03,Mendoza,San Rafael,0,
2020-12-03,Mendoza,Santa Rosa,0,
2020-12-03,Mendoza,Tunuyán,0,
2020-12-03,Mendoza,Tupungato,0,
2020-12-03,Mendoza,Uspallata,0,
2020-12-03,Mendoza,Valle Grande,0,
2020-12-03,Mendoza,Villa Tulumaya,0,
2020-12-03,Mendoza,Vista Flores,0,
2020-12-03,Mendoza,Vistalba,0,
2020-12-03,Misiones,Alba Posse,0,
2020-12-03,Misiones,Almafuerte,0,
2020-12-03,Misiones,Apóstoles,0,
2020-12-03,Misiones,Aristóbulo del Valle,0,
2020-12-03,Misiones,Arroyo del Medio,0,
2020-12-03,Misiones,Azara,0,
2020-12-03,Misiones,Bernardo de Irigoyen,0,
2020-12-03,Misiones,Bonpland,0,
2020-12-03,Misiones,Caá Yarí,0,
2020-12-03,Misiones,Camping Arroyo Bonito,0,
2020-12-03,Misiones,Camping Chimirai,0,
2020-12-03,Misiones,Camping Itacaruare,0,
2020-12-03,Misiones,Campo Grande,0,
2020-12-03,Misiones,Campo Ramón,0,
2020-12-03,Misiones,Campo Viera,0,
2020-12-03,Misiones,Candelaria,0,
2020-12-03,Misiones,Capioví,0,
2020-12-03,Misiones,Caraguatay,0,
2020-12-03,Misiones,Cerro Azul,0,
2020-12-03,Misiones,Cerro Corá,0,
2020-12-03,Misiones,Colonia Alberdi,0,
2020-12-03,Misiones,Colonia Aurora,0,
2020-12-03,Misiones,Colonia Delicia,0,
2020-12-03,Misiones,Colonia Polana,0,
2020-12-03,Misiones,Colonia Victoria,0,
2020-12-03,Misiones,Colonia Wanda,0,
2020-12-03,Misiones,Comandante Andresito,0,
2020-12-03,Misiones,Concepción de la Sierra,0,
2020-12-03,Misiones,Corpus,0,
2020-12-03,Misiones,Dos Arroyos,0,
2020-12-03,Misiones,Dos de Mayo,0,
2020-12-03,Misiones,El Alcázar,0,
2020-12-03,Misiones,Eldorado,0,
2020-12-03,Misiones,El Soberbio,0,
2020-12-03,Misiones,Esperanza,0,
2020-12-03,Misiones,Fachinal,0,
2020-12-03,Misiones,Florentino Ameghino,0,
2020-12-03,Misiones,Garuhapé,0,
2020-12-03,Misiones,Garupá,0,
2020-12-03,Misiones,General Alvear,0,
2020-12-03,Misiones,General Urquiza,0,
2020-12-03,Misiones,Gobernador López,0,
2020-12-03,Misiones,Gobernador Roca,0,
2020-12-03,Misiones,Gruta India,0,
2020-12-03,Misiones,Guaraní,0,
2020-12-03,Misiones,Hipólito Yrigoyen,0,
2020-12-03,Misiones,Itacaruaré,0,
2020-12-03,Misiones,Jardín América,0,
2020-12-03,Misiones,Leandro N. Alem,0,
2020-12-03,Misiones,Loreto,0,
2020-12-03,Misiones,Los Helechos,0,
2020-12-03,Misiones,Mártires,0,
2020-12-03,Misiones,Minas de Piedras Preciosas,0,
2020-12-03,Misiones,Mojón Grande,0,
2020-12-03,Misiones,Montecarlo,0,
2020-12-03,Misiones,Nueve de Julio,0,
2020-12-03,Misiones,Oberá,0,
2020-12-03,Misiones,Olegario Víctor Andrade,0,
2020-12-03,Misiones,Palmar del Río,0,
2020-12-03,Misiones,Panambí,0,
2020-12-03,Misiones,Paque Provincial Profundidad,0,
2020-12-03,Misiones,Parque Nacional Iguazú - Cataratas del Iguazú,0,
2020-12-03,Misiones,Parque Saltos del Mocona,0,
2020-12-03,Misiones,Parque temático Cruz de Santa Ana,0,
2020-12-03,Misiones,Parque temático Cruz de Santa Ana - Reducciones Jesuiticas de Santa Ana - Camping La Boca,0,
2020-12-03,Misiones,Posadas,0,
2020-12-03,Misiones,Pozo Azul,0,
2020-12-03,Misiones,Profundidad,0,
2020-12-03,Misiones,Puerto Iguazú,0,
2020-12-03,Misiones,Puerto Leoni,0,
2020-12-03,Misiones,Puerto Libertad,0,
2020-12-03,Misiones,Puerto Piray,0,
2020-12-03,Misiones,Puerto Rico,0,
2020-12-03,Misiones,Reducciones Jesuiticas de Corpus Christi,0,
2020-12-03,Misiones,Reducciones Jesuiticas de Loreto,0,
2020-12-03,Misiones,Reducciones Jesuíticas de San Ignacio - Club de Rio - Parque provincial Teyu Cuaré,0,
2020-12-03,Misiones,Reducciones Jesuiticas de Santa Maria la mayor,0,
2020-12-03,Misiones,Ruiz de Montoya,0,
2020-12-03,Misiones,Salto Capiovi,0,
2020-12-03,Misiones,Salto Encantado,0,
2020-12-03,Misiones,Saltos del Moconá,0,
2020-12-03,Misiones,Saltos del Tabay,0,
2020-12-03,Misiones,San Antonio,0,
2020-12-03,Misiones,San Ignacio,0,
2020-12-03,Misiones,San Javier,0,
2020-12-03,Misiones,San José,0,
2020-12-03,Misiones,San Martín,0,
2020-12-03,Misiones,San Pedro,0,
2020-12-03,Misiones,Santa Ana,0,
2020-12-03,Misiones,Santa María,0,
2020-12-03,Misiones,Santiago de Liniers,0,
2020-12-03,Misiones,Santo Pipó,0,
2020-12-03,Misiones,San Vicente,0,
2020-12-03,Misiones,Termas de la Selva - Salto Berrondo,0,
2020-12-03,Misiones,Tres Capones,0,
2020-12-03,Misiones,Veinticinco de Mayo,0,
2020-12-03,Neuquén,Aluminé,8,10
2020-12-03,Neuquén,Andacollo,1,1
2020-12-03,Neuquén,Añelo,1,1
2020-12-03,Neuquén,Bajada del Agrio,0,
2020-12-03,Neuquén,Barrancas,0,
2020-12-03,Neuquén,Buta Ranquil,0,
2020-12-03,Neuquén,Caviahue-Copahue,9,17
2020-12-03,Neuquén,Centenario,5,7
2020-12-03,Neuquén,Chorriaca,1,1
2020-12-03,Neuquén,Chos Malal,9,14
2020-12-03,Neuquén,Covunco Abajo,0,
2020-12-03,Neuquén,Coyuco-Cochico,0,
2020-12-03,Neuquén,Cutral-Co,2,2
2020-12-03,Neuquén,El Cholar,0,
2020-12-03,Neuquén,El Huecú,0,
2020-12-03,Neuquén,El Sauce,0,
2020-12-03,Neuquén,Huinganco,1,1
2020-12-03,Neuquén,Junín de los Andes,41,66
2020-12-03,Neuquén,Las Coloradas,2,4
2020-12-03,Neuquén,Las Lajas,2,4
2020-12-03,Neuquén,Las Ovejas,3,3
2020-12-03,Neuquén,Loncopué,0,
2020-12-03,Neuquén,Los Catutos,0,
2020-12-03,Neuquén,Los Chihuidos,0,
2020-12-03,Neuquén,Los Miches,0,
2020-12-03,Neuquén,Mariano Moreno,0,
2020-12-03,Neuquén,Neuquén,45,77
2020-12-03,Neuquén,Octavio Pico,0,
2020-12-03,Neuquén,Paso Aguerre,1,2
2020-12-03,Neuquén,Picún Leufú,2,2
2020-12-03,Neuquén,Piedra del Águila,1,1
2020-12-03,Neuquén,Pilo Lil,0,
2020-12-03,Neuquén,Plaza Huincul,2,5
2020-12-03,Neuquén,Plottier,10,10
2020-12-03,Neuquén,Quili Malal,0,
2020-12-03,Neuquén,Ramón Castro,1,1
2020-12-03,Neuquén,Rincón de los Sauces,4,6
2020-12-03,Neuquén,San Martín de los Andes,170,317
2020-12-03,Neuquén,San Patricio del Chañar,0,
2020-12-03,Neuquén,Santo Tomás,0,
2020-12-03,Neuquén,Sauzal Bonito,0,
2020-12-03,Neuquén,Senillosa,0,
2020-12-03,Neuquén,Taquimilán,0,
2020-12-03,Neuquén,Tricao Malal,0,
2020-12-03,Neuquén,Varvarco / Invernada Vieja,0,
2020-12-03,Neuquén,Villa Curí Leuvu,0,
2020-12-03,Neuquén,Villa del Nahueve,0,
2020-12-03,Neuquén,Villa del Puente Picún Leufú,0,
2020-12-03,Neuquén,Villa el Chocón,6,7
2020-12-03,Neuquén,Villa la Angostura,101,181
2020-12-03,Neuquén,Villa Pehuenia,26,71
2020-12-03,Neuquén,Villa Traful,23,31
2020-12-03,Neuquén,Vista Alegre,0,
2020-12-03,Neuquén,Zapala,3,5
2020-12-03,Rio Negro,Aguada Cecilio,0,
2020-12-03,Rio Negro,Aguada de Guerra,0,
2020-12-03,Rio Negro,Aguada Guzmán,0,
2020-12-03,Rio Negro,Allen,0,
2020-12-03,Rio Negro,Arroyo de la Ventana,0,
2020-12-03,Rio Negro,Arroyo los Berros,0,
2020-12-03,Rio Negro,Bahía Creek,0,
2020-12-03,Rio Negro,Balneario El Cóndor,0,
2020-12-03,Rio Negro,Balneario Las Grutas,0,
2020-12-03,Rio Negro,Bariloche,0,
2020-12-03,Rio Negro,Campo Grande,0,
2020-12-03,Rio Negro,Catriel,0,
2020-12-03,Rio Negro,Cerro Policía,0,
2020-12-03,Rio Negro,Cervantes,0,
2020-12-03,Rio Negro,Chelforo,0,
2020-12-03,Rio Negro,Chichinales,0,
2020-12-03,Rio Negro,Chimpay,0,
2020-12-03,Rio Negro,Chipauquil,0,
2020-12-03,Rio Negro,Choele Choel,0,
2020-12-03,Rio Negro,Cinco Saltos,0,
2020-12-03,Rio Negro,Cipolletti,0,
2020-12-03,Rio Negro,Clemente Onelli,0,
2020-12-03,Rio Negro,Colán Conhue,0,
2020-12-03,Rio Negro,Comallo,0,
2020-12-03,Rio Negro,Comicó,0,
2020-12-03,Rio Negro,Cona Niyeu,0,
2020-12-03,Rio Negro,Contralmirante Cordero,0,
2020-12-03,Rio Negro,Coronel Belisle,0,
2020-12-03,Rio Negro,Darwin,0,
2020-12-03,Rio Negro,Dina Huapi,0,
2020-12-03,Rio Negro,El Bolsón,0,
2020-12-03,Rio Negro,El Caín,0,
2020-12-03,Rio Negro,El Cuy,0,
2020-12-03,Rio Negro,El Foyel,0,
2020-12-03,Rio Negro,El Manso,0,
2020-12-03,Rio Negro,General Conesa,0,
2020-12-03,Rio Negro,General Enrique Godoy,0,
2020-12-03,Rio Negro,General Fernández Oro,0,
2020-12-03,Rio Negro,General Roca,0,
2020-12-03,Rio Negro,Guardia Mitre,0,
2020-12-03,Rio Negro,Ingeniero Huergo,0,
2020-12-03,Rio Negro,Ingeniero Jacobacci,0,
2020-12-03,Rio Negro,Lago Pellegrini,0,
2020-12-03,Rio Negro,Laguna Blanca,0,
2020-12-03,Rio Negro,La Lobería,0,
2020-12-03,Rio Negro,Lamarque,0,
2020-12-03,Rio Negro,Los Menucos,0,
2020-12-03,Rio Negro,Luis Beltrán,0,
2020-12-03,Rio Negro,Mainqué,0,
2020-12-03,Rio Negro,Mamuel Choique,0,
2020-12-03,Rio Negro,Maquinchao,0,
2020-12-03,Rio Negro,Mencué,0,
2020-12-03,Rio Negro,Ministro Ramos Mexia,0,
2020-12-03,Rio Negro,Nahuel Niyeu,0,
2020-12-03,Rio Negro,Naupa Huen,0,
2020-12-03,Rio Negro,Ñorquincó,0,
2020-12-03,Rio Negro,Ojos de Agua,0,
2020-12-03,Rio Negro,Paso Chacabuco,0,
2020-12-03,Rio Negro,Paso Flores,0,
2020-12-03,Rio Negro,Peñas Blancas,0,
2020-12-03,Rio Negro,Pichi Leufu,0,
2020-12-03,Rio Negro,Pichi Mahuida,0,
2020-12-03,Rio Negro,Pilcaniyeu,0,
2020-12-03,Rio Negro,Pilquiniyeu,0,
2020-12-03,Rio Negro,Pilquiniyeu del Limay,0,
2020-12-03,Rio Negro,Playas Doradas,0,
2020-12-03,Rio Negro,Pomona,0,
2020-12-03,Rio Negro,Pozo Salado,0,
2020-12-03,Rio Negro,Puerto San Antonio Este,0,
2020-12-03,Rio Negro,Rincón Treneta,0,
2020-12-03,Rio Negro,Río Chico,0,
2020-12-03,Rio Negro,Río Colorado,0,
2020-12-03,Rio Negro,Saco Viejo,0,
2020-12-03,Rio Negro,San Antonio Este,0,
2020-12-03,Rio Negro,San Antonio Oeste,0,
2020-12-03,Rio Negro,San Javier,0,
2020-12-03,Rio Negro,Sierra Colorada,0,
2020-12-03,Rio Negro,Sierra Grande,0,
2020-12-03,Rio Negro,Sierra Pailemán,0,
2020-12-03,Rio Negro,Valcheta,0,
2020-12-03,Rio Negro,Valle Azul,0,
2020-12-03,Rio Negro,Viedma,0,
2020-12-03,Rio Negro,Villa Llanquín,0,
2020-12-03,Rio Negro,Villa Mascardi,0,
2020-12-03,Rio Negro,Villa Regina,0,
2020-12-03,Rio Negro,Yaminué,0,
2020-12-03,Salta,Aguaray,0,
2020-12-03,Salta,Aguas Blancas,0,
2020-12-03,Salta,Angastaco,0,
2020-12-03,Salta,Animaná,0,
2020-12-03,Salta,Apolinario Saravia,0,
2020-12-03,Salta,Cachi,0,
2020-12-03,Salta,Cafayate,0,
2020-12-03,Salta,Campamento Vespucio,0,
2020-12-03,Salta,Campo Quijano,0,
2020-12-03,Salta,Campo Santo,0,
2020-12-03,Salta,Chicoana,0,
2020-12-03,Salta,Colonia Santa Rosa,0,
2020-12-03,Salta,Dique Cabra Corral,0,
2020-12-03,Salta,Dique El Tunal,0,
2020-12-03,Salta,El Carril,0,
2020-12-03,Salta,El Jardín,0,
2020-12-03,Salta,El Potrero,0,
2020-12-03,Salta,El Quebrachal,0,
